conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code,naceCode
Occupation,http://data.europa.eu/esco/occupation/d4edb527-2e5d-440c-9f8c-cd5caa9cc4d6,3153,astronauta,kosmonauta,,released,2024-01-24T15:38:04.52Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Astronauci są członkami załogi statków kosmicznych odbywających loty w niskiej orbicie okołoziemskiej lub powyżej normalnej wysokości lotów komercyjnych. Poruszają się po orbicie okołoziemskiej w celu wykonania takich działań, jak badania i eksperymenty naukowe, wystrzelenie lub wypuszczenie satelitów oraz budowa stacji kosmicznych.",3153.3,http://data.europa.eu/ux2/nace2.1/5122
Occupation,http://data.europa.eu/esco/occupation/d4fdb8cb-8928-4047-8166-5feedc3c1a98,8181,operator ceglarki,"operator prasy do cegieł
operator prasy do formowania cegieł",,released,2024-01-16T09:36:51.815Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Operatorzy ceglarek tłoczą glinę lub krzemionkę hartowaną na sucho w cegły lub inne kształty. Wybierają i mocują matryce tłoczące, korzystając z przymiaru i kluczy. Operatorzy ceglarki wyjmują cegły z prasy i ustawiają je w określonym układzie w wózku pieca.",8181.5,http://data.europa.eu/ux2/nace2.1/233
Occupation,http://data.europa.eu/esco/occupation/d515e82a-ca9f-4be4-9823-33694dff7304,2163,technik konstruktor wyrobów skórzanych,,,released,2024-01-25T15:08:26.477Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Technicy konstruktorzy wyrobów skórzanych są łącznikiem między etapami projektowania i faktycznej produkcji. Analizują i badają specyfikacje projektanta i opracowują na ich podstawie wymagania techniczne, aktualizując koncepcje linii produkcyjnych, określając lub nawet projektując elementy składowe oraz wybierając materiały. Technicy konstruktorzy wyrobów skórzanych projektują również wykroje, tzn. wykonują je ręcznie, oraz sporządzają rysunki techniczne różnych narzędzi, w szczególności do cięcia. Dokonują oceny prototypów, przeprowadzając wymagane badania próbek, weryfikując spełnienie wymagań jakościowych klienta i uwzględniając ograniczenia cenowe.",2163.2,"http://data.europa.eu/ux2/nace2.1/15,
http://data.europa.eu/ux2/nace2.1/7411,
http://data.europa.eu/ux2/nace2.1/1424"
Occupation,http://data.europa.eu/esco/occupation/d52db93d-9ae5-47d9-b9dc-eab8aa9f2ba9,7215,maszynista teatralny,,,released,2024-01-25T09:57:51.006Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Maszyniści teatralni pomagają technikom sceny w ustawianiu i przygotowywaniu sprzętu do występów na żywo. Ich praca obejmuje tworzenie scenerii, ustawianie świateł, nagłośnienia, podpór, olinowania i tworzenie efektów specjalnych do występu. 
 ",7215.1.1,http://data.europa.eu/ux2/nace2.1/9039
Occupation,http://data.europa.eu/esco/occupation/d5954a2b-a525-45b7-b6d9-b62efafc6c78,5162,osoba do towarzystwa dla starszej osoby,"opiekunka
opiekun",,released,2024-01-25T09:19:23.825Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Osoby do towarzystwa dla starszej osoby wykonują czynności związane z prowadzeniem domu i przygotowaniem posiłków dla osób, którym pomagają w ich własnych domach. Mogą to być osoby w podeszłym wieku, osoby o szczególnych potrzebach lub osoby chore. Zapewniają im oni również rozrywkę, taką jak gra w karty lub czytanie opowieści. Mogą oni robić zakupy, a także dbać o punktualny dowóz podopiecznych na wizyty lekarskie itp.",5162.1,http://data.europa.eu/ux2/nace2.1/970
Occupation,http://data.europa.eu/esco/occupation/d5a43cd3-230e-46d0-ba05-d67d61e5cfbb,2166,projektant mediów cyfrowych,"projektant cyfrowych multimediów
projektanci mediów cyfrowych
projektant multimediów
projektantka multimediów cyfrowych
projektant obiektów multimedialnych",,released,2024-01-25T10:17:16.337Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Projektanci mediów cyfrowych tworzą i edytują grafiki, animacje, dźwięk, tekst i film, aby pomóc w tworzeniu zintegrowanych produktów multimedialnych. Mogą prowadzić działalność związaną z internetem, sieciami społecznościowymi, rozszerzoną rzeczywistością i wirtualną rzeczywistością, ale wykluczają produkcję muzyki z wykorzystaniem instrumentów fizycznych i złożonych narzędzi syntezy oprogramowania. Projektanci mediów cyfrowych mogą programować i budować strony internetowe, aplikacje mobilne i inne produkty multimedialne.",2166.7,"http://data.europa.eu/ux2/nace2.1/621,
http://data.europa.eu/ux2/nace2.1/1813,
http://data.europa.eu/ux2/nace2.1/6391"
Occupation,http://data.europa.eu/esco/occupation/d5ad1da5-cf69-4508-9148-a5338f4ffe0e,8131,operator urządzeń do produkcji perfum,operator maszyn do produkcji perfum,,released,2024-01-16T09:31:53.09Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Operatorzy urządzeń do produkcji perfum dozorują maszyny do produkcji perfum, poprzez ustawianie maszyn i narzędzi, czyszczenie i konserwację urządzeń oraz przestrzeganie harmonogramu produkcji.",8131.16,http://data.europa.eu/ux2/nace2.1/2042
Occupation,http://data.europa.eu/esco/occupation/d5c4ab26-c293-4f4d-ad89-fe776f49a67f,2166,artysta sztuki cyfrowej,"artystka multimedialna
artysta multimedialny
rzeźbiarka cyfrowa
artystka sztuki interaktywnej
artystka sztuki cyfrowej
artystka sztuki elektronicznej
artysta sztuki interaktywnej
artysta sztuki elektronicznej
rzeźbiarz cyfrowy",,released,2024-01-25T10:17:10.434Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Artyści sztuki cyfrowej tworzą sztukę, która wykorzystuje technologię cyfrową jako zasadniczą część procesu twórczego. Sztuka cyfrowa jest zwykle tworzona za pomocą komputerów lub bardziej specjalistycznego sprzętu cyfrowego. Może korzystać z tych samych instrumentów, udostępnianych przez internet lub przedstawianych za pomocą bardziej tradycyjnych mediów.",2166.5,"http://data.europa.eu/ux2/nace2.1/9012,
http://data.europa.eu/ux2/nace2.1/5821"
Occupation,http://data.europa.eu/esco/occupation/d5ce0c23-6f8a-459f-9bf9-a7cb9768740a,5142,stylista osobisty/stylistka osobista,"wizażystka
doradca modowy
stylistka osobista
stylista osobisty
stylista
wizażysta
stylistka",,released,2024-01-16T14:36:04.899Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Styliści osobiści/stylistyki osobiste pomagają klientom w dokonywaniu wyborów związanych z modą. Doradzają im w zakresie najnowszych trendów związanych z ubiorem, biżuterią i dodatkami oraz pomagają klientom w doborze odpowiedniego stroju w zależności od okazji, preferencji i typu sylwetki. Styliści osobiści/stylistyki osobiste uczą swoich klientów, jak podejmować decyzje dotyczące wyglądu i wizerunku.",5142.9,http://data.europa.eu/ux2/nace2.1/9699
Occupation,http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,5131,kelner/kelnerka,"kelner
obsługa restauracji
kelnerka
pracownik obsługi restauracji",,released,2024-01-23T12:24:53.876Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Kelnerzy/kelnerki podają gościom zamówione dania i napoje. Kelnerzy/kelnerki zwykle pracują w restauracjach, barach i hotelach. Ich praca obejmuje przygotowanie stolików, podawanie napojów i dań oraz przyjmowanie płatności.",5131.2,"http://data.europa.eu/ux2/nace2.1/563,
http://data.europa.eu/ux2/nace2.1/5611"
Occupation,http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,1412,kierownik restauracji,"przełożony ds. żywności i napojów
nadzorca ds. żywności i napojów
przełożona ds. żywności i napojów
kierownik ds. cateringu",,released,2024-01-23T10:54:46.01Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Kierownicy restauracji są odpowiedzialni za zarządzanie działalnością w zakresie żywności i napojów w kuchni i innych punktach sprzedaży żywności i napojów lub w jednostkach organizacyjnych w sektorze hotelarsko-gastronomicznym.,1412.1,http://data.europa.eu/ux2/nace2.1/5611
Occupation,http://data.europa.eu/esco/occupation/d63789ac-74b5-40e3-b890-685513c38e12,1111,wojewoda,"marszałek
starosta",,released,2024-01-25T12:11:37.512Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Wojewodowie są głównymi ustawodawcami jednostki narodowej, takiej jak państwo lub prowincja. Nadzorują oni pracowników, wykonują obowiązki administracyjne i protokolarne oraz pełnią funkcję głównego przedstawiciela w zarządzanym przez siebie regionie. Regulują oni samorządy lokalne w swoim regionie.",1111.3,http://data.europa.eu/ux2/nace2.1/8411
Occupation,http://data.europa.eu/esco/occupation/d63b95e6-cf44-479e-bea2-e93498d171d0,8172,operator frezarki,"operator obrabiarki CNC
operator frezarki CNC",,released,2024-01-26T15:38:11.632Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Operatorzy frezarek pracują z frezarkami przemysłowymi w celu cięcia drewna w pożądany kształt. Frezarki mają głowicę frezującą, która przesuwa się nad drewnem, poruszając się w górę i w dół w celu regulacji głębokości nacięcia. Współczesne przemysłowe frezarki do drewna są zwykle sterowane komputerowo, by uzyskać precyzyjne i spójne wyniki.",8172.5.5,http://data.europa.eu/ux2/nace2.1/1611
Occupation,http://data.europa.eu/esco/occupation/d68ff35f-e34d-4e32-88ab-d6c06a6c25b9,2166,projektant gier,"projektantka gier
projektant gry
projektant gier komputerowych
projektanci gier
projektant gier wideo",,released,2024-01-25T10:17:13.253Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Projektanci gier opracowują układ, logikę, koncepcję i grywalność gry. Koncentrują się na projekcie obszaru gry, specyfikacjach technicznych oraz wpisach właściwości numerycznych, które równoważą grywalność.",2166.6,"http://data.europa.eu/ux2/nace2.1/621,
http://data.europa.eu/ux2/nace2.1/5821"
Occupation,http://data.europa.eu/esco/occupation/d694b54f-208a-4154-9fe1-d3d335992467,3331,specjalista ds. importu i eksportu sprzętu elektronicznego i telekomunikacyjnego oraz części do niego,,,released,2024-01-26T11:10:58.906Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Specjaliści ds. importu i eksportu sprzętu elektronicznego i telekomunikacyjnego oraz części do niego posiadają i stosują dogłębną wiedzę na temat przywozu i wywozu towarów, w tym o odprawie celnej i dokumentacji.",3331.2.1.11,http://data.europa.eu/ux2/nace2.1/465
Occupation,http://data.europa.eu/esco/occupation/d6a395eb-6664-47f1-9be5-91aa2e8ba87d,3435,choreograf scen walki,"instruktor historycznych scen walki
instruktor scen walki na miecze",,released,2024-01-25T11:08:57.574Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Choreografowie scen walki instruują wykonawców, aby bezpiecznie wykonywali sekwencje walki. Kierują oni walkami do celów przedstawień takich jak występy taneczne, filmy i telewizja, cyrk, rewia i inne. Choreografowie scen walki mogą mieć doświadczenie w sporcie takim jak szermierka, strzelectwo lub boks, sztuki walki takie jak judo, wushu lub karate lub przeszkolenie wojskowe.",3435.9,http://data.europa.eu/ux2/nace2.1/5911
Occupation,http://data.europa.eu/esco/occupation/d6b339ed-8dc9-4281-8c91-c8287eceee40,5249,pracownik obsługi wypożyczalni kaset wideo i płyt,,,released,2024-01-25T09:36:01.713Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Pracownicy obsługi wypożyczalni kaset wideo i płyt są odpowiedzialni za wynajem sprzętu i określanie konkretnych okresów użytkowania. Dokumentują zawierane transakcje, ubezpieczenia i płatności.",5249.2.2.2,http://data.europa.eu/ux2/nace2.1/7722
Occupation,http://data.europa.eu/esco/occupation/d6bffef4-f09a-4711-9ecb-92ec04353b21,2635,pracownik do spraw wsparcia osób z uzależnieniami,,,released,2024-01-22T17:34:46.534Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Pracownicy do spraw wsparcia osób z uzależnieniami zapewniają pomoc i doradztwo osobom z problemami związanymi z nadużywaniem substancji odurzających. Monitorują ich postępy, opowiadają się za nimi, prowadzą interwencje kryzysowe i terapię grupową. Pomagają im również w zakresie konsekwencji nadużywania tytoniu, alkoholu lub narkotyków rekreacyjnych, które mogą spowodować problemy, takie jak bezrobocie, zaburzenia fizyczne lub psychiczne oraz ubóstwo.",2635.3.24,http://data.europa.eu/ux2/nace2.1/872
Occupation,http://data.europa.eu/esco/occupation/d6d1af75-7811-4914-b16f-50441bcb0e74,2146,inżynier bezpieczeństwa i higieny pracy w górnictwie,"inżynier bhp w górnictwie
inżynier bhp w kopalni",,released,2024-01-23T11:01:40.688Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Inżynierowie bezpieczeństwa i higieny pracy w górnictwie opracowują i wdrażają systemy i procedury zapobiegania urazom i chorobom pracowników, poprawy warunków pracy w kopalniach, zmniejszenia zagrożeń dla zdrowia i bezpieczeństwa oraz zapobiegania szkodom w sprzęcie i mieniu.",2146.7,"http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/B,
http://data.europa.eu/ux2/nace2.1/4312"
Occupation,http://data.europa.eu/esco/occupation/d6ef013f-57e9-4100-bbe5-3e4930664dee,2422,specjalista ds. polityki społecznej,referent ds. polityki społecznej,,released,2024-01-29T09:06:14.342Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Specjaliści ds. polityki społecznej prowadzą badania, analizują i opracowują polityki społeczne oraz wdrażają te polityki i usługi w celu poprawy sytuacji osób w niekorzystnej sytuacji, takich jak dzieci i osoby starsze. Pracują w administracji usług społecznych, są w kontakcie z organizacjami i innymi zainteresowanymi stronami i regularnie przekazują im aktualne informacje.",2422.12.15,http://data.europa.eu/ux2/nace2.1/8412
Occupation,http://data.europa.eu/esco/occupation/d71eb4f9-2de3-4955-ba79-7b82ea3fe32c,3435,operator reflektora punktowego,,,released,2024-01-25T09:25:14.935Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Operatorzy reflektorów punktowych kontrolują reflektory punktowe w oparciu o koncepcję artystyczną lub twórczą, w interakcji z wykonawcami. Reflektory punktowe są specjalistycznymi urządzeniami oświetleniowymi, przeznaczonymi do podążania za wykonawcami lub ruchem na scenie. Ruch, wielkość, szerokość wiązki i kolor są sterowane ręcznie. W związku z tym operatorzy reflektorów punktowych ściśle współpracują z operatorami tablic świetlnych i wykonawcami. Ich praca opiera się na instrukcjach i innych dokumentach. Ich praca może obejmować pracę na wysokości, na mostkach lub nad widownią.",3435.25.1,http://data.europa.eu/ux2/nace2.1/9039
Occupation,http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536,2141,inżynier organizacji i planowania produkcji,,,released,2025-04-11T12:15:15.641Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Inżynierowie organizacji i planowania produkcji dokonują przeglądu i oceny wyników produkcji, przeprowadzają analizę danych i identyfikują niepełne systemy produkcji. Szukają oni rozwiązań długo- lub krótkoterminowych, ulepszeń planowania produkcji i optymalizacji procesu.",2141.4.2,"http://data.europa.eu/ux2/nace2.1/C,
http://data.europa.eu/ux2/nace2.1/7112"
Occupation,http://data.europa.eu/esco/occupation/d7607255-746f-4ad4-bb4e-812e73d24983,5163,pracownik zakładu pogrzebowego,"przedsiębiorca pogrzebowy
żałobnik
organizator usług pogrzebowych",,released,2024-01-25T09:22:03.251Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Pracownicy zakładu pogrzebowego ponoszą i niosą trumny przed i po pogrzebie oraz wnoszą je do kaplicy i na cmentarz. Układają kwiaty wokół trumny, kierują żałobników i pomagają w usunięciu sprzętu po pogrzebie.",5163.3,http://data.europa.eu/ux2/nace2.1/963
Occupation,http://data.europa.eu/esco/occupation/d792974a-077b-44a7-9421-b3ab7fdc7c40,7223,operator kowarki,,,released,2024-01-16T16:16:47.409Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Operatorzy kowarki konfigurują i obsługują obrotowe kowarki przeznaczone do zmiany kształtu okrągłych metalowych detali żelaznych i nieżelaznych na wymagany kształt, najpierw przez ich zbicie do zmniejszenia ich średnicy przy użyciu siły ściskającej dwóch lub większej liczby matryc, a następnie przez ich znakowanie przy użyciu obrotowej kowarki, w którym to procesie nie dochodzi do utraty nadmiaru materiału.",7223.23,http://data.europa.eu/ux2/nace2.1/2841
Occupation,http://data.europa.eu/esco/occupation/d7a12ff0-7e25-4dab-98c5-1f5a781da8ad,1324,kierownik do spraw importu i eksportu skór i wyrobów skórzanych,,,released,2024-01-26T11:38:56.4Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Kierownicy do spraw importu i eksportu skór i wyrobów skórzanych wdrażają i utrzymują procedury dla transgranicznej działalności gospodarczej, koordynując działania stron wewnętrznych i zewnętrznych.",1324.3.2.17,"http://data.europa.eu/ux2/nace2.1/4624,
http://data.europa.eu/ux2/nace2.1/4616"
Occupation,http://data.europa.eu/esco/occupation/d7a9f9e0-e2f5-4804-a0e0-b21ebb1403ee,4321,magazynier,"specjalista ds. inwentaryzacji
koordynator magazynu
pracownik sortowania przesyłek i towarów
pracownik punktu skupu",,released,2025-04-11T11:45:44.469Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Magazynierzy prowadzą ewidencję produktów przechowywanych w magazynach w celu transportu do sklepów, hurtowni i klientów indywidualnych. Kontrolują oni stany magazynowe oraz prowadzą prace biurowe i dokumentację.",4321.1,"http://data.europa.eu/ux2/nace2.1/701,
http://data.europa.eu/ux2/nace2.1/521"
